,0 AC,1 AC,10 AC,11 AC,2 AC,3 AC,4 AC,5 AC,6 AC,7 AC,8 AC,9 AC
83,8017.999186386914,5600.731758590416,11919.943222064274,12466.508380781588,4548.847363766091,5521.848180086058,47820.11820010787,3899.8434194524634,41762.61077806319,21630.412012417077,8372.796054825323,11941.319991070133
84,7970.701844311602,5567.044963548021,12031.08020322211,12449.349705054909,4531.169450256103,5507.620571331859,53411.420413293454,3841.4766357510825,41030.80007765319,22349.759153743544,8375.050993086123,11875.993235643266
85,7847.572041541904,5515.824284171041,12153.30701216233,12449.147340838412,4450.2659040301705,5502.835300566645,43133.37375724463,3853.973511175127,40220.04487415463,22833.256476652525,8337.579243489985,11836.202957976686
86,7696.3054561795025,5345.490872136228,12016.677944746332,12432.62737774388,4389.7392737171,5453.193338442929,38994.51582217047,3726.146058140033,39613.1892767928,23261.841870155014,8059.218602363125,11747.55486598089
87,7694.4071360161915,5407.356456219582,12003.065472014168,12600.931376417955,4417.920814374979,5480.060494477754,42012.8304870315,3680.032144871626,39796.263032421506,22042.619298238114,8288.409435163796,11774.419067779225
88,7782.033985524303,5727.031454973523,12442.983883361772,12579.52050824804,4560.875393627378,5543.102214038803,39943.82590756554,3774.532668192489,41565.97600349902,22095.32603006125,8804.780281659869,11740.161053448148
89,8028.253687840782,5857.893069173111,12382.193457713543,12342.509077562814,4726.731490872473,5530.550790735367,39233.06026937977,3998.364207002992,43000.53807802874,22276.207005661792,8626.691514219936,11656.74968016083
90,8372.329562817646,5954.878171338713,12312.342501095283,12258.071366525164,4625.059136777575,5568.4606485506,40955.796225714286,4041.2182191001143,42246.93288290104,23782.625255007628,8645.438747715985,11651.962605965895
91,8355.394300912361,5763.001865234134,12340.06183151057,12017.304450275344,4413.705371003187,5401.623311609331,38710.42013141839,3896.4598964989414,40148.365202638626,26617.03931649944,8268.164289251872,11505.840215508568
92,8245.84394457982,5558.3826069161305,12052.696721217886,11823.0726126714,4281.601438780775,5168.264425176597,38240.454124809636,3777.456422302535,38482.78148410125,26271.817288257334,7949.941826064817,11319.902518605584
93,8092.042179826916,5704.924022768753,11305.310100007559,11521.442266429704,4184.686448240474,5010.43369140067,34423.90562851343,3672.769416988114,39337.12567703522,25130.923224351285,7572.515258015548,11005.31923637544
94,8281.176784644622,6252.862127977268,10754.942008509179,11599.347836619847,4027.8270716915636,5084.450675508825,29247.613327430718,3787.7261816294977,39459.17484745436,24025.93515554336,7993.390771053054,10862.62573523555
95,8226.045305945023,5985.85631867311,10079.666467956155,11410.434265079266,3972.034197162515,4972.444790820329,22975.918377556944,3610.987496196165,38037.68946975526,26756.083818957966,7584.078244548805,10538.706602623795
96,8033.60227561275,5610.778071576044,8994.85604252592,10909.063550704732,3895.2462979907045,5149.978712020672,20739.424938566488,3481.7327890425063,37641.513987997896,24330.15070490396,7389.958103844253,10203.060835606
97,7886.2718193346445,5449.977741176627,8732.796627368867,10818.690512461846,3854.9537329705327,5109.496080842721,19675.33568013648,3403.872360932425,36878.222350773445,23070.67317050957,7217.1334133872915,10122.631954095486
98,7549.463124488662,5080.854764394974,8491.967680057081,10529.786995598488,3809.9170890263767,4968.115083558755,19094.992965319205,3204.959775128703,35851.4594885172,22748.508813133598,6719.268960142957,9967.003808184074
99,7305.892442434662,4810.966029784641,8433.497157227688,10323.924720223544,3760.8037810271803,4927.112829107097,18814.23224825501,3073.232731425396,35064.92039026052,20405.31612340581,6308.160294265349,9941.63503767141
100,6889.467666471188,4714.666845961478,8374.0608147953,10147.617372891991,3880.3269656014327,5125.108150353146,18844.302710545766,2893.015124079425,35308.050086889125,18034.614212738787,6124.820400287205,10188.507365240293
101,6804.898138798689,4682.498571750723,8646.06937098742,10201.63790165343,4104.467485107517,5359.046368042597,19112.27971190207,2836.9147223175673,37544.16524492549,16380.825703193586,5969.600726157989,10884.004231726803
102,7159.04729765682,4851.061653561931,9818.449321301405,10507.882317969023,4387.476080571103,5501.314196925994,23834.586015702407,3199.637006179397,39671.792251478175,14454.581876581222,6696.650743864893,11657.427562913286
103,7583.67601845731,4996.491014423831,10519.409311752841,10750.138216866888,4538.80246584559,5554.479432304124,33975.28947758042,3603.8490588565164,40869.03649463735,14452.699535371905,7334.345180764394,11889.688063827205
104,8000.34306398132,5335.552106234414,10931.079078051407,11179.229423736571,4564.1594340628635,5703.834835013505,44873.41616450195,3847.881750900031,41323.814951080094,15408.4183812436,8081.859295042826,11982.376154972115
105,8114.851429083277,5440.684095895449,11180.863835885875,11475.645846120115,4587.069976816702,5727.528558993754,46563.459936864274,3879.7260070301254,41038.549231330595,18288.424523707195,8334.554859309133,11950.756410695183
106,8162.880333870008,5553.421172949084,11238.929903219547,11629.36695298871,4549.553394024339,5732.8608415141525,44162.00626054817,3930.4255364014757,40742.62842527467,19554.96105937537,8504.870954966247,11871.200275170262
107,8170.576350925732,5552.181739781714,11354.854551026327,11664.155762948225,4431.4392350315375,5725.293516605905,47795.83897308012,3883.957003232145,40480.12584445255,20886.732740722826,8432.643440978172,11773.081123650654
108,8115.10996460192,5528.061296980752,11457.116709382435,11664.847686432548,4411.571909349708,5706.424198161566,53480.1729111761,3797.593091087227,39632.07783888147,21470.325898357154,8436.082270931176,11711.308504339171
109,8000.495384880219,5482.934927557273,11580.354812007074,11679.12584166255,4331.233409565362,5702.625638856105,43096.80880238794,3765.3485159893944,38837.30526484256,21857.970375469467,8400.596913052736,11680.776182427586
110,7856.150145983997,5313.666508608131,11434.646660330065,11685.773568941813,4273.736330538456,5649.149075163396,38919.88960544198,3603.583986978824,37824.58774362661,22184.440036968645,8122.754295914361,11602.16024890891
111,7857.704811220481,5372.164786438125,11369.230064480325,11847.584090722583,4305.626558057733,5667.747565873641,42057.90061757309,3553.1627400634034,37688.00891006233,20928.39747223168,8348.461062673501,11641.468842148233
112,7938.579490225231,5677.1860237678,11788.637982526905,11850.999502923227,4461.01086816406,5718.882894796199,39935.00642605677,3648.5032246542596,39035.87732782608,21005.53003855439,8860.605414864633,11603.5225934307
113,8175.107676690217,5790.202544379076,11755.588611014788,11653.039626613916,4644.377456940478,5697.042196428646,39230.503312680456,3886.8081294825115,39808.85540714729,21310.647273143426,8684.123007188964,11506.270041556405
114,8517.149328284579,5874.357727958938,11722.122278335419,11622.931800610568,4552.906545535734,5729.759201755906,40961.81020177026,3961.0689813069944,38614.03277451231,22921.844073456145,8706.110007481793,11491.27198521382
115,8502.057717333946,5675.579706409219,11816.85300852282,11464.943922835157,4331.736076719362,5563.2687002478015,38670.058941980395,3792.583800842637,36681.58757620928,25733.47503934548,8337.860150058796,11340.581838758117
116,8387.249480499355,5473.253131311342,11591.448281591707,11372.723852283876,4194.045298320295,5326.628637749018,38242.38038606873,3657.041887718795,35431.55222362278,25420.842111731272,8032.577183692758,11154.856347806453
117,8228.386909479681,5614.923564177708,10879.893871342794,11161.145158385043,4102.303807035993,5162.230389725,34469.35211636737,3563.6063661258204,36327.548117572805,24342.62539421781,7670.033911557571,10838.919246625086
118,8416.337846720913,6160.597069566501,10356.57689600913,11294.084833994628,3940.076649834536,5227.462662486032,29214.0920290478,3711.3978235648806,36506.262974257974,23279.879396576616,8105.535249907532,10694.654551491278
119,8348.888111399245,5899.506313338735,9702.92140880925,11134.160660186284,3885.4045878799157,5110.500014179579,23009.97274177987,3553.842638815009,33204.15486347349,25927.934636928156,7708.963602119378,10372.931542807162
120,5630.854292114939,5994.150878374582,7566.6026958116145,9015.396714650145,3529.4880445841986,4750.962361822326,20730.627200104136,3318.894524189339,32532.88442616823,24050.12112713073,7651.135757944062,9840.377534567464
121,5532.512223032645,5843.557572042233,7236.8097282822,8948.985369492071,3491.3761018328837,4748.005697180585,19624.681765169775,3227.236505685831,31553.585130186093,22580.78980218368,7453.118494702621,9727.525612345438
122,5371.417540119738,5468.157696036271,7006.769605626614,8706.702695134285,3435.256314263046,4589.497566742046,19151.422315188312,3041.517459623832,30222.183663986838,22184.416961881638,6942.960731214815,9522.333242247243
123,5261.397458950261,5153.707714123051,6898.461213788904,8524.768590575779,3270.0977951242226,4412.648254151676,18793.623262111487,2914.0469253480833,29205.591565932184,19801.230740427414,6526.416708889126,9386.78434914117
124,4919.217587983512,4992.745735987101,6761.089645413947,8319.033467361716,3194.3540926888213,4280.267931658998,18809.670519458377,2711.9015952042837,28918.872879868177,17369.198762833,6339.4962666685315,9264.523477044459
125,4833.893296705031,4962.029172719261,6741.842048341974,8371.854316438872,3146.0020515302485,4379.834279298365,19146.146615858677,2559.3421700406157,29555.756447729953,15633.178200857448,6265.104095752932,9331.72099303766
126,5022.538914891028,5161.888317737811,6983.956956010959,8776.71404253891,3279.4456713579834,4530.673168710864,23776.359590976845,2637.6920164048342,30152.925602995023,13521.67962949211,7094.9152115411325,9743.384756457974
127,5277.176261103417,5259.626144749502,7190.160455197389,8992.003736680754,3431.0742348007016,4618.678243988494,33968.39364656862,2801.5449162939585,31311.424077767166,13200.610248706265,7801.970187122963,10128.60549827965
128,5505.241324961117,5557.028011971268,7690.000809871981,9348.641081440277,3468.7771550382176,4870.791619636078,44922.795198239684,3073.354341655533,32439.894582039364,14053.542750937444,8583.326426678026,10521.647533910516
129,5600.084392403296,5601.8065884438465,8311.132119948465,9575.772028257672,3472.5887932947167,4931.744084599386,46518.7450406793,3217.703208979986,32825.899299595134,17211.869838277944,8847.589414287888,10727.288088580694
130,5659.708552476078,5702.63860889654,8592.772328345405,9682.254398683865,3581.1224634525915,4918.206051365193,44212.70120236335,3301.468221790887,32923.24804266754,18837.626153040117,9018.826532512281,10780.984229411255
131,5703.984371222665,5646.238911185471,8707.862147694032,9690.639489661206,3519.384911847105,4920.829316099074,47806.3897941376,3292.242365490109,33489.90490532783,20461.839686913245,8939.25331182917,10744.06973175137
132,5682.896677350211,5629.264911037774,8697.491011640277,9685.178788882498,3532.658755668917,4927.010652174986,53425.33394375772,3246.0123108231664,32439.410259934524,21173.193634649822,8937.6902419905,10723.301908563182
133,5620.4262444732485,5582.781527521911,8717.783374273,9730.199069765298,3494.4756604776144,4901.178988861349,43193.22090704924,3207.2086505598913,31316.267298815546,21614.140257866173,8894.850187412634,10738.100806313254
134,5573.645097270536,5411.398626997708,8447.813066329272,9789.329763636546,3475.014760939294,4870.59543988896,38949.08332324039,3101.768088314907,30313.72054180119,21944.001884234218,8617.45018520097,10740.229778904579
135,5567.96834148148,5430.323094546823,8446.733902523118,10027.265684546926,3544.842089143676,4914.16555073053,42075.84318024212,3113.8607923036634,29919.966670568017,20642.694221371148,8867.04606397021,10875.324910743791
136,5598.449730059156,5682.3648475603,8945.127952724648,10175.264395527278,3659.0235504846873,4985.182492348002,39994.12754348757,3239.41085914595,31290.59822725914,20667.45206089009,9443.003928484928,10916.84849046755
137,5702.963520068594,5837.596400484154,8920.68041181657,10062.29776025443,3808.650740287922,4920.952064495021,39193.38453367076,3477.220084702677,32138.64623283022,20919.952983537733,9278.646746913273,10841.187561967507
138,5829.170577568281,5966.470700219638,8916.817144384371,9997.569035724007,3725.485630059268,4962.439784660953,41020.94767038261,3589.6965662918437,30880.861726566316,22659.003395703305,9292.686928414447,10794.863955285931
139,5844.831643135654,5790.3929574439235,8836.45492792788,9730.092116966573,3564.303364185388,4900.015043114969,38739.94196271339,3451.631241750443,29777.09164964085,25616.28425691508,8876.677646621385,10624.240395811938
140,5851.265293690788,5589.593933667787,8598.147395781276,9489.263291130392,3505.282324505895,4751.285742254516,38234.5296829654,3353.225206065369,28859.785583077955,25462.796842591822,8507.029241605493,10463.817874322925
141,5801.035584676589,5782.251556160219,8120.347496912639,9220.241535242418,3517.0525459579476,4675.534765750776,34541.60371555598,3306.7263163784614,29903.015396898692,24428.217378584723,8077.631048678372,10228.961721967922
142,5796.63201325968,6402.677759406454,7752.366615718595,9329.741965917423,3424.9445563935355,4788.28490252087,29247.045648552485,3460.6308620204477,30574.285834203954,23306.51156311843,8456.487450526092,10178.656367133139
143,5763.71648889841,6188.709383680919,7165.977305506028,9156.048369940047,3393.8793703447786,4656.818383286257,22972.142847093695,3360.716279127092,29788.23105805212,25765.823316525773,8007.974920382558,9909.887833742045
144,5120.215261298109,5778.376280522729,8207.56130374961,11054.31862121103,3113.3256740625648,4258.495408931647,20764.219234393517,3210.3609452633027,29228.354704859565,22370.336508751,7660.54682550026,10082.970641661
145,4966.810442883159,5568.664755509489,7929.514513056515,10965.59460963617,3062.8190851748964,4251.338926439194,19613.9499577524,3120.4384156807837,28175.43844894207,21224.73296787673,7511.504857624842,9997.7408313626
146,4766.165485611628,5147.7405168806445,7679.940071873356,10685.020698592978,3023.705545712189,4092.8572163802537,19120.518340757786,2935.331751701014,26660.47890500927,20997.436573082403,7032.633907126581,9812.401808484494
147,4614.0708804215155,4783.8078264827,7526.553595608632,10452.4685508301,2894.6210600233603,3926.599011372482,18851.167821827,2808.7279398759465,25342.638457745474,18750.921179664983,6653.77362122948,9671.247235518793
148,4179.840502392824,4529.638491955067,7321.449530894189,10197.635081875185,2858.42178786936,3826.951110704027,18797.173693149383,2611.8290044325045,24555.130715279123,16480.92913916019,6567.516413025078,9461.986939647088
149,3989.0075899067956,4418.379996721558,7222.97893747348,10265.365747770986,2810.969320971393,3944.352840553316,19175.426481578135,2460.9678315359124,24606.468858391938,14879.595054921201,6601.300285538645,9443.74771059984
150,4126.445602815642,4622.424126460299,7126.083142688236,10678.584416657943,2912.803238718837,4104.705546032971,23862.696490621664,2513.867751533951,24593.392161561314,12966.510984887938,7384.846882398902,9773.052773416493
151,4415.019028820429,4811.347744640455,7088.179139989815,10963.40114910796,3052.5342819842786,4201.574172249879,33970.06470261256,2641.2766982055264,25182.81216314898,13044.885923057598,7978.139976478514,10034.071149722573
152,4740.825415684092,5211.08692047469,7387.35589229543,11385.588494505748,3084.3733361544305,4452.973371088444,44963.021256688124,2905.460289862678,26104.961450760253,14173.525852240375,8651.330096759459,10342.35710038595
153,4904.740251093058,5320.148978421708,7979.494746394514,11680.62515544344,3087.5617398826794,4515.857965994315,46547.032509497854,3058.2995437165982,26958.821321589385,17044.919233301865,8868.707415671464,10554.430089995267
154,5009.21967840869,5486.458441461537,8399.94826152985,11832.368076324265,3206.3955049941314,4504.54388554011,44164.09356275412,3144.1852134045603,27580.69090420119,18334.613983456005,8992.956145890888,10644.162204828199
155,5095.770321595213,5406.11095903613,8601.882489899537,11863.562554077382,3136.745732445307,4507.8798600675655,47880.67526685156,3150.757897638102,28583.72198332038,19716.53146564976,8932.743884768846,10658.901699996415
156,5044.293175771427,5330.9944266995935,8749.811239137323,11867.072223049072,3133.4926933099996,4514.153217957074,53422.8119361094,3128.2834017384343,27593.76760103181,20415.70289910968,8933.854189554948,10714.12332375067
157,4904.862030124486,5244.9278099625735,8912.521044020288,11899.321200368637,3090.299833793605,4494.949859562498,43151.31825959614,3116.9523746843925,26467.234385178966,20881.669494820435,8893.948098927316,10824.167803850381
158,4808.1564131569985,5064.092242959035,8775.877086359958,11957.437218671028,3082.621754403299,4464.030987835699,38993.409309008464,3047.695722062153,25689.413084809374,21233.640945942454,8605.504504454453,10924.091276070414
159,4768.7915673920115,5102.362040179197,8779.251315391944,12162.661918830056,3179.411970232143,4506.273243839948,42002.68849645049,3088.051981891983,25547.022385987046,20012.36234162414,8767.123766112696,11172.574280401663
160,4762.301171090239,5444.459495921939,9296.223343176529,12277.452350918895,3340.2879640743886,4587.656105246916,39958.7058590758,3254.2920600227008,27154.487451943878,20021.639823094396,9095.861009313765,11283.242693900775
161,4926.815581722093,5695.449982174209,9425.126025415666,12154.661505931528,3540.671037743151,4551.257667104683,39239.205999146,3527.9949064767015,28361.902459304645,20185.024664246317,8884.88771696503,11271.458035151898
162,5291.420454707446,5876.632369626306,9606.150596344054,12139.708643215821,3507.5645972832435,4605.369396151795,40994.73860865289,3634.896053369903,27743.907453531545,21461.180312958797,8895.393205039576,11316.984362757683
163,5519.012740782827,5710.194252822461,9750.88529961101,11966.777301142634,3361.4266316491025,4534.102556363614,38751.78678941825,3515.944312737171,27346.763327564506,23927.857855812235,8545.27441603126,11232.269854883432
164,5526.759712199506,5476.390693695072,9558.652112088255,11836.650259435693,3301.0868869570054,4379.227553391238,38264.02954094375,3425.592554917558,26589.283555598104,23291.604659417797,8257.346143250441,11121.131470628434
165,5400.92033641775,5677.7981649637795,9271.398878799893,11570.136500060209,3320.946048934734,4292.938505706601,34490.30080339381,3353.187210359472,27492.05995901586,22058.078004841296,7912.462255716708,10915.270430953971
166,5369.539007142588,6274.470028292009,9052.565226529912,11642.30591379357,3217.3101285094704,4407.4315550517795,29285.539626721977,3450.8767766126575,28015.61215434558,21040.564971604454,8346.439308515342,10919.67054457753
167,5349.887746007876,5985.384613089167,8536.32449223084,11426.152283003119,3166.5268785857697,4291.963361211564,22960.8107696244,3320.1789599751837,28035.469360643932,23746.69709936508,7964.8548760721005,10699.896410213909
